panelid,panelwave,year,id,wt_pooled,wt_pooled_insc,wt_no_pooling,wt_no_pooling_insc,wt_shrunken,wt_shrunken_insc
20063014,3,2010,6850,.653326,.5921991,.6639245,.5935585,.6585371,.5941946
20063026,1,2006,3026,1.737956,1.659483,2.061316,1.897997,1.815199,1.717065
20063026,2,2008,4029,1.737956,1.659483,2.061316,1.897997,1.815199,1.717065
20063026,3,2010,6851,1.737956,1.659483,2.061316,1.897997,1.815199,1.717065
20063027,1,2006,3027,1.366772,1.251874,1.470973,1.307675,1.396893,1.26843
20063027,2,2008,4030,1.366772,1.251874,1.470973,1.307675,1.396893,1.26843
20063027,3,2010,6852,1.366772,1.251874,1.470973,1.307675,1.396893,1.26843
20063041,1,2006,3041,2.186782,2.131775,2.370886,2.310394,2.23831,2.178776
20063041,2,2008,4032,2.186782,2.131775,2.370886,2.310394,2.23831,2.178776
20063041,3,2010,6853,2.186782,2.131775,2.370886,2.310394,2.23831,2.178776
20063042,1,2006,3042,1.083141,.8667549,1.046388,.834426,1.079577,.8617346
20063042,2,2008,4033,1.083141,.8667549,1.046388,.834426,1.079577,.8617346
20063042,3,2010,6854,1.083141,.8667549,1.046388,.834426,1.079577,.8617346
20063043,1,2006,3043,1.092949,1.066298,1.200189,1.185236,1.119267,1.092975
20063043,2,2008,4034,1.092949,1.066298,1.200189,1.185236,1.119267,1.092975
20063043,3,2010,6855,1.092949,1.066298,1.200189,1.185236,1.119267,1.092975
20063046,1,2006,3046,.5770171,.5503277,.5838894,.5431606,.581003,.5502511
20063046,2,2008,4036,.5770171,.5503277,.5838894,.5431606,.581003,.5502511
20063046,3,2010,6856,.5770171,.5503277,.5838894,.5431606,.581003,.5502511
20063048,1,2006,3048,.8943169,.891767,.9366015,.9191927,.9083726,.9006663
20063048,2,2008,4037,.8943169,.891767,.9366015,.9191927,.9083726,.9006663
20063048,3,2010,6857,.8943169,.891767,.9366015,.9191927,.9083726,.9006663
20063049,1,2006,3049,2.011436,1.981872,2.160245,2.102253,2.056252,2.016871
20063049,2,2008,4038,2.011436,1.981872,2.160245,2.102253,2.056252,2.016871
20063049,3,2010,6858,2.011436,1.981872,2.160245,2.102253,2.056252,2.016871
20063055,1,2006,3055,1.261692,1.136791,1.243574,1.115061,1.262907,1.13499
20063055,2,2008,4040,1.261692,1.136791,1.243574,1.115061,1.262907,1.13499
20063055,3,2010,6859,1.261692,1.136791,1.243574,1.115061,1.262907,1.13499
20063056,1,2006,3056,1.118644,1.059024,1.306133,1.18729,1.173466,1.095699
20063056,2,2008,4041,1.118644,1.059024,1.306133,1.18729,1.173466,1.095699
20063056,3,2010,6860,1.118644,1.059024,1.306133,1.18729,1.173466,1.095699
20063059,1,2006,3059,1.785751,1.741328,1.472526,1.41295,1.721346,1.671767
20063059,2,2008,4042,1.785751,1.741328,1.472526,1.41295,1.721346,1.671767
20063059,3,2010,6861,1.785751,1.741328,1.472526,1.41295,1.721346,1.671767
20063060,1,2006,3060,1.258041,1.212497,1.338292,1.354643,1.282446,1.249466
20063060,2,2008,4043,1.258041,1.212497,1.338292,1.354643,1.282446,1.249466
20063060,3,2010,6862,1.258041,1.212497,1.338292,1.354643,1.282446,1.249466
20063061,1,2006,3061,1.174656,1.085699,1.146456,1.102717,1.174093,1.09307
20063061,2,2008,4044,1.174656,1.085699,1.146456,1.102717,1.174093,1.09307
20063061,3,2010,6863,1.174656,1.085699,1.146456,1.102717,1.174093,1.09307
20063062,1,2006,3062,.9639964,.9536075,.9462447,.9680362,.9636895,.9596756
20063062,2,2008,4045,.9639964,.9536075,.9462447,.9680362,.9636895,.9596756
20063062,3,2010,6864,.9639964,.9536075,.9462447,.9680362,.9636895,.9596756
20063067,1,2006,3067,.7148649,.6643311,.8317995,.7655167,.7426533,.6876855
20063067,2,2008,4048,.7148649,.6643311,.8317995,.7655167,.7426533,.6876855
20063067,3,2010,6865,.7148649,.6643311,.8317995,.7655167,.7426533,.6876855
20063070,1,2006,3070,1.928471,1.869475,2.012181,1.972023,1.955702,1.898193
20063070,2,2008,4050,1.928471,1.869475,2.012181,1.972023,1.955702,1.898193
20063070,3,2010,6866,1.928471,1.869475,2.012181,1.972023,1.955702,1.898193
20063072,1,2006,3072,1.014505,.9804997,1.080889,1.051248,1.033678,.9992512
20063072,2,2008,4051,1.014505,.9804997,1.080889,1.051248,1.033678,.9992512
20063072,3,2010,6867,1.014505,.9804997,1.080889,1.051248,1.033678,.9992512
20063076,1,2006,3076,1.434242,1.284237,1.405129,1.278437,1.433231,1.286559
20063076,2,2008,4052,1.434242,1.284237,1.405129,1.278437,1.433231,1.286559
20063076,3,2010,6868,1.434242,1.284237,1.405129,1.278437,1.433231,1.286559
20063077,1,2006,3077,1.348072,1.095118,1.369707,1.095735,1.358615,1.097909
20063077,2,2008,4053,1.348072,1.095118,1.369707,1.095735,1.358615,1.097909
20063077,3,2010,6869,1.348072,1.095118,1.369707,1.095735,1.358615,1.097909
20063094,1,2006,3094,2.310237,2.275597,2.448796,2.330628,2.351501,2.294803
20063094,2,2008,4055,2.310237,2.275597,2.448796,2.330628,2.351501,2.294803
20063094,3,2010,6870,2.310237,2.275597,2.448796,2.330628,2.351501,2.294803
20063096,1,2006,3096,.9297633,.9014409,1.023363,.971975,.9567721,.9213433
20063096,2,2008,4056,.9297633,.9014409,1.023363,.971975,.9567721,.9213433
20063096,3,2010,6871,.9297633,.9014409,1.023363,.971975,.9567721,.9213433
20063100,1,2006,3100,1.968749,1.94206,2.064661,2.026199,2.000794,1.967785
20063100,2,2008,4057,1.968749,1.94206,2.064661,2.026199,2.000794,1.967785
20063100,3,2010,6872,1.968749,1.94206,2.064661,2.026199,2.000794,1.967785
20063102,1,2006,3102,2.179599,2.108419,2.331481,2.250415,2.226293,2.148878
20063102,2,2008,4058,2.179599,2.108419,2.331481,2.250415,2.226293,2.148878
20063102,3,2010,6873,2.179599,2.108419,2.331481,2.250415,2.226293,2.148878
20063106,1,2006,3106,.4447015,.4209513,.4884211,.4529121,.4569377,.4297542
20063106,2,2008,4060,.4447015,.4209513,.4884211,.4529121,.4569377,.4297542
20063106,3,2010,6874,.4447015,.4209513,.4884211,.4529121,.4569377,.4297542
20063107,1,2006,3107,.9976293,.9589308,1.036667,1.009586,1.011191,.9738314
20063107,2,2008,4061,.9976293,.9589308,1.036667,1.009586,1.011191,.9738314
20063107,3,2010,6875,.9976293,.9589308,1.036667,1.009586,1.011191,.9738314
20063110,1,2006,3110,.9851498,.9546495,1.023104,.986852,.9981853,.9648284
20063110,2,2008,4062,.9851498,.9546495,1.023104,.986852,.9981853,.9648284
20063110,3,2010,6876,.9851498,.9546495,1.023104,.986852,.9981853,.9648284
20063112,1,2006,3112,.6103315,.5567508,.5963233,.5476861,.6089344,.5555798
20063112,2,2008,4063,.6103315,.5567508,.5963233,.5476861,.6089344,.5555798
20063112,3,2010,6877,.6103315,.5567508,.5963233,.5476861,.6089344,.5555798
20063113,1,2006,3113,.909692,.8930526,.9309324,.921405,.918422,.9021442
20063113,2,2008,4064,.909692,.8930526,.9309324,.921405,.918422,.9021442
20063113,3,2010,6878,.909692,.8930526,.9309324,.921405,.918422,.9021442
20063115,1,2006,3115,.6193583,.5592135,.678932,.5783131,.6356423,.5652286
20063115,2,2008,4066,.6193583,.5592135,.678932,.5783131,.6356423,.5652286
20063115,3,2010,6879,.6193583,.5592135,.678932,.5783131,.6356423,.5652286
20063117,1,2006,3117,.9557203,.9085763,.9818988,.9408955,.9658256,.9187439
20063117,2,2008,4067,.9557203,.9085763,.9818988,.9408955,.9658256,.9187439
20063117,3,2010,6880,.9557203,.9085763,.9818988,.9408955,.9658256,.9187439
20063119,1,2006,3119,2.177744,2.055214,2.310688,2.195906,2.218729,2.09472
20063119,2,2008,4069,2.177744,2.055214,2.310688,2.195906,2.218729,2.09472
20063119,3,2010,6881,2.177744,2.055214,2.310688,2.195906,2.218729,2.09472
20063123,1,2006,3123,.9530007,.9089742,1.105835,1.014186,.9889477,.9340389
20063123,2,2008,4071,.9530007,.9089742,1.105835,1.014186,.9889477,.9340389
20063123,3,2010,6882,.9530007,.9089742,1.105835,1.014186,.9889477,.9340389
20063125,1,2006,3125,.4847804,.4475313,.4891269,.4447018,.4877176,.4478282
20063125,2,2008,4073,.4847804,.4475313,.4891269,.4447018,.4877176,.4478282
20063125,3,2010,6883,.4847804,.4475313,.4891269,.4447018,.4877176,.4478282
20063127,1,2006,3127,2.237074,2.099752,2.448551,2.2619,2.297886,2.145064
20063127,2,2008,4074,2.237074,2.099752,2.448551,2.2619,2.297886,2.145064
20063127,3,2010,6884,2.237074,2.099752,2.448551,2.2619,2.297886,2.145064
20063129,1,2006,3129,1.897603,1.876688,1.99746,1.987271,1.930595,1.909292
20063129,2,2008,4075,1.897603,1.876688,1.99746,1.987271,1.930595,1.909292
20063129,3,2010,6885,1.897603,1.876688,1.99746,1.987271,1.930595,1.909292
20063133,1,2006,3133,.8482419,.8428124,.896172,.8814312,.8636603,.8545538
20063133,2,2008,4076,.8482419,.8428124,.896172,.8814312,.8636603,.8545538
20063133,3,2010,6886,.8482419,.8428124,.896172,.8814312,.8636603,.8545538
20063134,1,2006,3134,1.038695,1.005375,1.089096,1.061679,1.055258,1.021754
20063134,2,2008,4077,1.038695,1.005375,1.089096,1.061679,1.055258,1.021754
20063134,3,2010,6887,1.038695,1.005375,1.089096,1.061679,1.055258,1.021754
20063151,1,2006,3151,1.211911,1.145952,1.370623,1.271066,1.255082,1.178921
20063151,2,2008,4078,1.211911,1.145952,1.370623,1.271066,1.255082,1.178921
20063151,3,2010,6888,1.211911,1.145952,1.370623,1.271066,1.255082,1.178921
20063152,1,2006,3152,.562472,.5292869,.6540788,.5952871,.5854115,.5458372
20063152,2,2008,4079,.562472,.5292869,.6540788,.5952871,.5854115,.5458372
20063152,3,2010,6889,.562472,.5292869,.6540788,.5952871,.5854115,.5458372
20063153,1,2006,3153,.8279428,.8008804,.8808271,.8343828,.8443185,.8111599
20063153,2,2008,4080,.8279428,.8008804,.8808271,.8343828,.8443185,.8111599
20063153,3,2010,6890,.8279428,.8008804,.8808271,.8343828,.8443185,.8111599
20063170,1,2006,3170,2.395012,2.293336,2.320608,2.476159,2.384455,2.342849
20063170,2,2008,4081,2.395012,2.293336,2.320608,2.476159,2.384455,2.342849
20063170,3,2010,6891,2.395012,2.293336,2.320608,2.476159,2.384455,2.342849
20063174,1,2006,3174,1.556724,1.519422,1.364675,1.358035,1.519159,1.488365
20063174,2,2008,4083,1.556724,1.519422,1.364675,1.358035,1.519159,1.488365
20063174,3,2010,6892,1.556724,1.519422,1.364675,1.358035,1.519159,1.488365
20063175,1,2006,3175,1.108289,1.084648,1.368188,1.268142,1.168657,1.128651
20063175,2,2008,4084,1.108289,1.084648,1.368188,1.268142,1.168657,1.128651
20063175,3,2010,6893,1.108289,1.084648,1.368188,1.268142,1.168657,1.128651
20063176,1,2006,3176,1.181676,1.221082,1.296902,1.263576,1.211757,1.234296
20063176,2,2008,4085,1.181676,1.221082,1.296902,1.263576,1.211757,1.234296
20063176,3,2010,6894,1.181676,1.221082,1.296902,1.263576,1.211757,1.234296
20063177,1,2006,3177,.7743292,.7442092,.8880537,.8665361,.8006053,.7710633
20063177,2,2008,4086,.7743292,.7442092,.8880537,.8665361,.8006053,.7710633
20063177,3,2010,6895,.7743292,.7442092,.8880537,.8665361,.8006053,.7710633
20063182,1,2006,3182,1.24653,1.213958,1.342179,1.300461,1.273452,1.237177
20063182,2,2008,4087,1.24653,1.213958,1.342179,1.300461,1.273452,1.237177
20063182,3,2010,6896,1.24653,1.213958,1.342179,1.300461,1.273452,1.237177
20063183,1,2006,3183,.621616,.6014292,.73893,.6794439,.6500737,.620896
20063183,2,2008,4088,.621616,.6014292,.73893,.6794439,.6500737,.620896
20063183,3,2010,6897,.621616,.6014292,.73893,.6794439,.6500737,.620896
20063188,1,2006,3188,5.373631,5.519069,5.159723,5.249544,5.344262,5.466706
20063188,2,2008,4089,5.373631,5.519069,5.159723,5.249544,5.344262,5.466706
20063188,3,2010,6898,5.373631,5.519069,5.159723,5.249544,5.344262,5.466706
20063200,1,2006,3200,.9217945,.845153,1.081427,.9734511,.9581169,.8744473
20063200,2,2008,4090,.9217945,.845153,1.081427,.9734511,.9581169,.8744473
20063200,3,2010,6899,.9217945,.845153,1.081427,.9734511,.9581169,.8744473
20063201,1,2006,3201,.7116191,.6292066,.8075612,.6706586,.7374991,.6409053
20063201,2,2008,4091,.7116191,.6292066,.8075612,.6706586,.7374991,.6409053
20063201,3,2010,6900,.7116191,.6292066,.8075612,.6706586,.7374991,.6409053
20063202,1,2006,3202,1.158755,1.13094,1.218289,1.192258,1.177763,1.148647
20063202,2,2008,4092,1.158755,1.13094,1.218289,1.192258,1.177763,1.148647
20063202,3,2010,6901,1.158755,1.13094,1.218289,1.192258,1.177763,1.148647
20063204,1,2006,3204,.5533369,.5385055,.6017448,.5836342,.5672072,.5508294
20063204,2,2008,4093,.5533369,.5385055,.6017448,.5836342,.5672072,.5508294
20063204,3,2010,6902,.5533369,.5385055,.6017448,.5836342,.5672072,.5508294
20063207,1,2006,3207,3.043736,2.78785,3.041035,2.878841,3.056298,2.816736
20063207,2,2008,4095,3.043736,2.78785,3.041035,2.878841,3.056298,2.816736
20063207,3,2010,6903,3.043736,2.78785,3.041035,2.878841,3.056298,2.816736
20063209,1,2006,3209,12.00962,10.99003,10.27566,10.04579,11.5909,10.77767
20063209,2,2008,4096,12.00962,10.99003,10.27566,10.04579,11.5909,10.77767
20063209,3,2010,6904,12.00962,10.99003,10.27566,10.04579,11.5909,10.77767
20063220,1,2006,3220,1.06373,1.062248,1.13836,1.153063,1.086721,1.087805
20063220,2,2008,4097,1.06373,1.062248,1.13836,1.153063,1.086721,1.087805
20063220,3,2010,6905,1.06373,1.062248,1.13836,1.153063,1.086721,1.087805
20063226,1,2006,3226,2.405148,2.326919,2.513745,2.483274,2.441097,2.370268
20063226,2,2008,4098,2.405148,2.326919,2.513745,2.483274,2.441097,2.370268
20063226,3,2010,6906,2.405148,2.326919,2.513745,2.483274,2.441097,2.370268
20063232,1,2006,3232,2.48705,2.410128,2.500737,2.451593,2.498745,2.42571
20063232,2,2008,4099,2.48705,2.410128,2.500737,2.451593,2.498745,2.42571
20063232,3,2010,6907,2.48705,2.410128,2.500737,2.451593,2.498745,2.42571
20063233,1,2006,3233,1.82042,1.709268,1.951459,1.802351,1.856394,1.73469
20063233,2,2008,4100,1.82042,1.709268,1.951459,1.802351,1.856394,1.73469
20063233,3,2010,6908,1.82042,1.709268,1.951459,1.802351,1.856394,1.73469
20063235,1,2006,3235,1.093668,1.051468,1.125256,1.096392,1.105619,1.064904
20063235,2,2008,4101,1.093668,1.051468,1.125256,1.096392,1.105619,1.064904
20063235,3,2010,6909,1.093668,1.051468,1.125256,1.096392,1.105619,1.064904
20063237,1,2006,3237,1.113852,1.083089,.8696395,.8075523,1.046454,1.004672
20063237,2,2008,4103,1.113852,1.083089,.8696395,.8075523,1.046454,1.004672
20063237,3,2010,6910,1.113852,1.083089,.8696395,.8075523,1.046454,1.004672
20063238,1,2006,3238,1.013604,.9928107,1.017608,1.013843,1.0185,1.000411
20063238,2,2008,4104,1.013604,.9928107,1.017608,1.013843,1.0185,1.000411
20063238,3,2010,6911,1.013604,.9928107,1.017608,1.013843,1.0185,1.000411
20063239,1,2006,3239,1.168884,1.146513,1.192859,1.185405,1.179199,1.158833
20063239,2,2008,4105,1.168884,1.146513,1.192859,1.185405,1.179199,1.158833
20063239,3,2010,6912,1.168884,1.146513,1.192859,1.185405,1.179199,1.158833
20063240,1,2006,3240,1.143988,1.057236,1.144416,1.07373,1.148349,1.063882
20063240,2,2008,4106,1.143988,1.057236,1.144416,1.07373,1.148349,1.063882
20063240,3,2010,6913,1.143988,1.057236,1.144416,1.07373,1.148349,1.063882
20063242,1,2006,3242,1.246657,1.177909,1.246802,1.188634,1.251394,1.183497
20063242,2,2008,4107,1.246657,1.177909,1.246802,1.188634,1.251394,1.183497
20063242,3,2010,6914,1.246657,1.177909,1.246802,1.188634,1.251394,1.183497
20063243,1,2006,3243,1.914049,1.855221,1.991538,1.971693,1.940402,1.887787
20063243,2,2008,4108,1.914049,1.855221,1.991538,1.971693,1.940402,1.887787
20063243,3,2010,6915,1.914049,1.855221,1.991538,1.971693,1.940402,1.887787
20063244,1,2006,3244,1.551937,1.519862,1.574994,1.548241,1.563307,1.530385
20063244,2,2008,4109,1.551937,1.519862,1.574994,1.548241,1.563307,1.530385
20063244,3,2010,6916,1.551937,1.519862,1.574994,1.548241,1.563307,1.530385
20063250,1,2006,3250,1.028603,.9771975,.9491656,.9125643,1.014523,.9661357
20063250,2,2008,4110,1.028603,.9771975,.9491656,.9125643,1.014523,.9661357
20063250,3,2010,6917,1.028603,.9771975,.9491656,.9125643,1.014523,.9661357
20063255,1,2006,3255,.9799595,.973704,.9322296,.9317239,.9727552,.9668573
20063255,2,2008,4111,.9799595,.973704,.9322296,.9317239,.9727552,.9668573
20063255,3,2010,6918,.9799595,.973704,.9322296,.9317239,.9727552,.9668573
20063257,1,2006,3257,1.071673,1.061384,1.033188,1.027803,1.066268,1.056008
20063257,2,2008,4112,1.071673,1.061384,1.033188,1.027803,1.066268,1.056008
20063257,3,2010,6919,1.071673,1.061384,1.033188,1.027803,1.066268,1.056008
20063259,1,2006,3259,2.303709,2.26554,2.131268,2.074551,2.274196,2.229261
20063259,2,2008,4113,2.303709,2.26554,2.131268,2.074551,2.274196,2.229261
20063259,3,2010,6920,2.303709,2.26554,2.131268,2.074551,2.274196,2.229261
20063261,1,2006,3261,2.077904,1.997035,2.095388,2.011023,2.091314,2.006747
20063261,2,2008,4114,2.077904,1.997035,2.095388,2.011023,2.091314,2.006747
20063261,3,2010,6921,2.077904,1.997035,2.095388,2.011023,2.091314,2.006747
20063267,1,2006,3267,1.586324,1.536071,1.542492,1.515553,1.583152,1.536063
20063267,2,2008,4116,1.586324,1.536071,1.542492,1.515553,1.583152,1.536063
20063267,3,2010,6922,1.586324,1.536071,1.542492,1.515553,1.583152,1.536063
20063268,1,2006,3268,1.246547,1.130973,1.307838,1.175877,1.266216,1.144653
20063268,2,2008,4117,1.246547,1.130973,1.307838,1.175877,1.266216,1.144653
20063268,3,2010,6923,1.246547,1.130973,1.307838,1.175877,1.266216,1.144653
20063270,1,2006,3270,.8893517,.8713585,.8653002,.8450441,.8875673,.8681214
20063270,2,2008,4118,.8893517,.8713585,.8653002,.8450441,.8875673,.8681214
20063270,3,2010,6924,.8893517,.8713585,.8653002,.8450441,.8875673,.8681214
20063271,1,2006,3271,.8390462,.6367011,.8047428,.5802565,.8350545,.6253266
20063271,2,2008,4119,.8390462,.6367011,.8047428,.5802565,.8350545,.6253266
20063271,3,2010,6925,.8390462,.6367011,.8047428,.5802565,.8350545,.6253266
20063274,1,2006,3274,1.32317,1.299375,1.112818,1.102713,1.280087,1.260327
20063274,2,2008,4120,1.32317,1.299375,1.112818,1.102713,1.280087,1.260327
20063274,3,2010,6926,1.32317,1.299375,1.112818,1.102713,1.280087,1.260327
20063279,1,2006,3279,4.06979,3.10389,1.396633,1.331829,2.474399,2.093276
20063279,2,2008,4122,4.06979,3.10389,1.396633,1.331829,2.474399,2.093276
20063279,3,2010,6927,4.06979,3.10389,1.396633,1.331829,2.474399,2.093276
20063282,1,2006,3282,1.090514,1.053646,1.074651,1.042862,1.090654,1.053855
20063282,2,2008,4123,1.090514,1.053646,1.074651,1.042862,1.090654,1.053855
20063282,3,2010,6928,1.090514,1.053646,1.074651,1.042862,1.090654,1.053855
20063283,1,2006,3283,1.22946,1.050322,1.09266,.9588251,1.198446,1.030144
20063283,2,2008,4124,1.22946,1.050322,1.09266,.9588251,1.198446,1.030144
20063283,3,2010,6929,1.22946,1.050322,1.09266,.9588251,1.198446,1.030144
20063289,1,2006,3289,2.005078,1.845263,2.257669,2.026641,2.067249,1.89068
20063289,2,2008,4125,2.005078,1.845263,2.257669,2.026641,2.067249,1.89068
20063289,3,2010,6930,2.005078,1.845263,2.257669,2.026641,2.067249,1.89068
20063290,1,2006,3290,.7639309,.7288381,.7551788,.7387273,.7652538,.7332036
20063290,2,2008,4126,.7639309,.7288381,.7551788,.7387273,.7652538,.7332036
20063290,3,2010,6931,.7639309,.7288381,.7551788,.7387273,.7652538,.7332036
20063291,1,2006,3291,.6351803,.5817294,.6147494,.5722653,.6333368,.5812864
20063291,2,2008,4127,.6351803,.5817294,.6147494,.5722653,.6333368,.5812864
20063291,3,2010,6932,.6351803,.5817294,.6147494,.5722653,.6333368,.5812864
20063294,1,2006,3294,.6777473,.6451417,.6644874,.6360681,.6781206,.6451433
20063294,2,2008,4128,.6777473,.6451417,.6644874,.6360681,.6781206,.6451433
20063294,3,2010,6933,.6777473,.6451417,.6644874,.6360681,.6781206,.6451433
20063295,1,2006,3295,1.756688,1.132993,2.173949,1.093134,1.841755,1.127494
20063295,2,2008,4129,1.756688,1.132993,2.173949,1.093134,1.841755,1.127494
20063295,3,2010,6934,1.756688,1.132993,2.173949,1.093134,1.841755,1.127494
20063296,1,2006,3296,1.248565,1.193411,1.252445,1.206673,1.255197,1.200026
20063296,2,2008,4130,1.248565,1.193411,1.252445,1.206673,1.255197,1.200026
20063296,3,2010,6935,1.248565,1.193411,1.252445,1.206673,1.255197,1.200026
20063299,1,2006,3299,1.409057,1.287944,1.230627,1.181231,1.374853,1.269453
20063299,2,2008,4131,1.409057,1.287944,1.230627,1.181231,1.374853,1.269453
20063299,3,2010,6936,1.409057,1.287944,1.230627,1.181231,1.374853,1.269453
20063301,1,2006,3301,1.420397,1.291259,1.354339,1.238808,1.412581,1.283413
20063301,2,2008,4132,1.420397,1.291259,1.354339,1.238808,1.412581,1.283413
20063301,3,2010,6937,1.420397,1.291259,1.354339,1.238808,1.412581,1.283413
20063303,1,2006,3303,1.045512,1.009593,1.014365,.9829456,1.044457,1.007508
20063303,2,2008,4133,1.045512,1.009593,1.014365,.9829456,1.044457,1.007508
20063303,3,2010,6938,1.045512,1.009593,1.014365,.9829456,1.044457,1.007508
20063305,1,2006,3305,1.265761,1.176021,1.467403,1.269534,1.312893,1.200291
20063305,2,2008,4134,1.265761,1.176021,1.467403,1.269534,1.312893,1.200291
20063305,3,2010,6939,1.265761,1.176021,1.467403,1.269534,1.312893,1.200291
20063306,1,2006,3306,.7556252,.7008803,.8244488,.747563,.7730946,.7134854
20063306,2,2008,4135,.7556252,.7008803,.8244488,.747563,.7730946,.7134854
20063306,3,2010,6940,.7556252,.7008803,.8244488,.747563,.7730946,.7134854
20063310,1,2006,3310,1.41722,1.317331,1.576945,1.433685,1.456528,1.346791
20063310,2,2008,4136,1.41722,1.317331,1.576945,1.433685,1.456528,1.346791
